,ds_count,task,ds,date,value,percent_of_max_sota,gain,ratio,max_sota,percent_of_max_metric,merge
8,1,Aspect-Based Sentiment Analysis,SemEval 2014 Task 4 Sub Task 2,2019-08,87.89,97.46,2.9,0.03,90.18,0.97,Restaurant\\ \\(Acc\\)
9,1,Aspect-Based Sentiment Analysis,SemEval 2014 Task 4 Sub Task 2,2019-12,90.18,100.0,2.3,0.03,90.18,1.0,Restaurant\\ \\(Acc\\)
10,1,Aspect-Based Sentiment Analysis,SemEval-2016 Task 5 Subtask 1,2019-03,88.0,100.0,88,1.0,88,0.98,Restaurant\\ \\(Acc\\)
11,1,Aspect-Based Sentiment Analysis,SemEval 2015 Task 12,2019-03,80.6,98.65,80.6,0.99,81.7,0.89,Restaurant\\ \\(Acc\\)
12,1,Aspect-Based Sentiment Analysis,SemEval 2015 Task 12,2020-04,81.7,100.0,1.1,0.01,81.7,0.91,Restaurant\\ \\(Acc\\)
0,1,Aspect-Based Sentiment Analysis,SemEval 2014 Task 4 Sub Task 2,2015-12,68.13,82.79,68.13,0.83,82.29,0.83,Laptop\\ \\(Acc\\)
1,1,Aspect-Based Sentiment Analysis,SemEval 2014 Task 4 Sub Task 2,2016-05,72.21,87.75,4.1,0.05,82.29,0.88,Laptop\\ \\(Acc\\)
2,1,Aspect-Based Sentiment Analysis,SemEval 2014 Task 4 Sub Task 2,2017-09,74.49,90.52,2.3,0.03,82.29,0.91,Laptop\\ \\(Acc\\)
3,1,Aspect-Based Sentiment Analysis,SemEval 2014 Task 4 Sub Task 2,2018-02,75.24,91.43,0.8,0.01,82.29,0.91,Laptop\\ \\(Acc\\)
4,1,Aspect-Based Sentiment Analysis,SemEval 2014 Task 4 Sub Task 2,2018-05,76.01,92.37,0.8,0.01,82.29,0.92,Laptop\\ \\(Acc\\)
5,1,Aspect-Based Sentiment Analysis,SemEval 2014 Task 4 Sub Task 2,2018-10,77.27,93.9,1.3,0.02,82.29,0.94,Laptop\\ \\(Acc\\)
6,1,Aspect-Based Sentiment Analysis,SemEval 2014 Task 4 Sub Task 2,2019-02,79.93,97.13,2.7,0.03,82.29,0.97,Laptop\\ \\(Acc\\)
7,1,Aspect-Based Sentiment Analysis,SemEval 2014 Task 4 Sub Task 2,2019-06,81.35,98.86,1.4,0.02,82.29,0.99,Laptop\\ \\(Acc\\)
8,1,Aspect-Based Sentiment Analysis,SemEval 2014 Task 4 Sub Task 2,2019-12,82.29,100.0,0.9,0.01,82.29,1.0,Laptop\\ \\(Acc\\)
0,1,Machine Translation,IWSLT2015 English-Vietnamese,2015-12,26.4,79.35,26.4,0.79,33.27,0.38,BLEU
1,1,Machine Translation,IWSLT2015 English-Vietnamese,2018-06,28.47,85.57,2.1,0.06,33.27,0.42,BLEU
2,1,Machine Translation,IWSLT2015 English-Vietnamese,2018-08,29.12,87.53,0.7,0.02,33.27,0.42,BLEU
3,1,Machine Translation,IWSLT2015 English-Vietnamese,2018-09,29.6,88.97,0.5,0.02,33.27,0.43,BLEU
4,1,Machine Translation,IWSLT2015 English-Vietnamese,2019-10,32.8,98.59,3.2,0.1,33.27,0.48,BLEU
5,1,Machine Translation,IWSLT2015 English-Vietnamese,2019-10,33.27,100.0,0.5,0.02,33.27,0.48,BLEU
6,1,Table-to-Text Generation,WikiBio,2016-03,34.7,77.3,34.7,0.77,44.89,0.51,BLEU
7,1,Table-to-Text Generation,WikiBio,2017-11,44.89,100.0,10.2,0.23,44.89,0.65,BLEU
8,1,Data-to-Text Generation,RotoWire,2017-07,14.19,81.09,14.19,0.81,17.5,0.21,BLEU
9,1,Data-to-Text Generation,RotoWire,2018-09,16.5,94.29,2.3,0.13,17.5,0.24,BLEU
10,1,Data-to-Text Generation,RotoWire,2019-12,17.5,100.0,1.0,0.06,17.5,0.26,BLEU
11,1,Machine Translation,WMT 2017 Latvian-English,2017-09,20.8,85.35,20.8,0.85,24.37,0.3,BLEU
12,1,Machine Translation,WMT 2017 Latvian-English,2018-10,24.37,100.0,3.6,0.15,24.37,0.36,BLEU
13,1,Data-to-Text Generation,E2E NLG Challenge,2017-12,64.22,93.62,64.22,0.94,68.6,0.94,BLEU
14,1,Data-to-Text Generation,E2E NLG Challenge,2018-03,65.45,95.41,1.2,0.02,68.6,0.95,BLEU
15,1,Data-to-Text Generation,E2E NLG Challenge,2018-04,65.61,95.64,0.2,0.0,68.6,0.96,BLEU
16,1,Data-to-Text Generation,E2E NLG Challenge,2018-05,66.19,96.49,0.6,0.01,68.6,0.96,BLEU
17,1,Data-to-Text Generation,E2E NLG Challenge,2019-04,68.6,100.0,2.4,0.03,68.6,1.0,BLEU
18,1,Unsupervised Machine Translation,WMT2014 French-English,2018-04,27.7,79.37,27.7,0.79,34.9,0.4,BLEU
19,1,Unsupervised Machine Translation,WMT2014 French-English,2019-01,28.9,82.81,1.2,0.03,34.9,0.42,BLEU
20,1,Unsupervised Machine Translation,WMT2014 French-English,2019-01,33.3,95.42,4.4,0.13,34.9,0.49,BLEU
21,1,Unsupervised Machine Translation,WMT2014 French-English,2019-02,33.5,95.99,0.2,0.01,34.9,0.49,BLEU
22,1,Unsupervised Machine Translation,WMT2014 French-English,2019-05,34.9,100.0,1.4,0.04,34.9,0.51,BLEU
23,1,Unsupervised Machine Translation,WMT2016 German-English,2018-04,25.2,71.59,25.2,0.72,35.2,0.37,BLEU
24,1,Unsupervised Machine Translation,WMT2016 German-English,2018-10,26.7,75.85,1.5,0.04,35.2,0.39,BLEU
25,1,Unsupervised Machine Translation,WMT2016 German-English,2019-01,34.3,97.44,7.6,0.22,35.2,0.5,BLEU
26,1,Unsupervised Machine Translation,WMT2016 German-English,2019-02,34.4,97.73,0.1,0.0,35.2,0.5,BLEU
27,1,Unsupervised Machine Translation,WMT2016 German-English,2019-05,35.2,100.0,0.8,0.02,35.2,0.51,BLEU
28,1,Unsupervised Machine Translation,WMT2016 English-German,2018-04,20.2,71.38,20.2,0.71,28.3,0.29,BLEU
29,1,Unsupervised Machine Translation,WMT2016 English-German,2019-01,21.7,76.68,1.5,0.05,28.3,0.32,BLEU
30,1,Unsupervised Machine Translation,WMT2016 English-German,2019-01,26.4,93.29,4.7,0.17,28.3,0.38,BLEU
31,1,Unsupervised Machine Translation,WMT2016 English-German,2019-02,26.9,95.05,0.5,0.02,28.3,0.39,BLEU
32,1,Unsupervised Machine Translation,WMT2016 English-German,2019-05,28.3,100.0,1.4,0.05,28.3,0.41,BLEU
33,1,Unsupervised Machine Translation,WMT2014 English-French,2018-04,27.6,73.6,27.6,0.74,37.5,0.4,BLEU
34,1,Unsupervised Machine Translation,WMT2014 English-French,2019-01,29.5,78.67,1.9,0.05,37.5,0.43,BLEU
35,1,Unsupervised Machine Translation,WMT2014 English-French,2019-01,33.4,89.07,3.9,0.1,37.5,0.49,BLEU
36,1,Unsupervised Machine Translation,WMT2014 English-French,2019-02,36.2,96.53,2.8,0.07,37.5,0.53,BLEU
37,1,Unsupervised Machine Translation,WMT2014 English-French,2019-05,37.5,100.0,1.3,0.03,37.5,0.55,BLEU
38,1,Machine Translation,ACCURAT balanced test corpus for under resourced languages Russian-Estonian,2018-05,18.03,100.0,18.03,1.0,18.03,0.26,BLEU
39,1,Machine Translation,ACCURAT balanced test corpus for under resourced languages Estonian-Russian,2018-05,19.18,100.0,19.18,1.0,19.18,0.28,BLEU
40,1,Graph-to-Sequence,LDC2015E86:,2018-05,33.6,100.0,33.6,1.0,33.6,0.49,BLEU
41,1,Text Generation,LDC2016E25,2018-05,22.0,100.0,22,1.0,22,0.32,BLEU
42,1,Table-to-Text Generation,Wikipedia Person and Animal Dataset,2018-09,23.2,100.0,23.2,1.0,23.2,0.34,BLEU
43,1,KB-to-Language Generation,Wikipedia Person and Animal Dataset,2018-09,23.2,100.0,23.2,1.0,23.2,0.34,BLEU
44,1,Machine Translation,WMT 2018 English-Estonian,2018-10,24.1,100.0,24.1,1.0,24.1,0.35,BLEU
45,1,Machine Translation,WMT 2018 Estonian-English,2018-10,29.0,100.0,29,1.0,29,0.42,BLEU
46,1,Machine Translation,WMT 2018 Finnish-English,2018-10,24.0,90.57,24.0,0.91,26.5,0.35,BLEU
47,1,Machine Translation,WMT 2018 Finnish-English,2019-06,26.5,100.0,2.5,0.09,26.5,0.39,BLEU
48,1,Machine Translation,WMT 2018 English-Finnish,2018-10,17.4,100.0,17.4,1.0,17.4,0.25,BLEU
49,1,Machine Translation,WMT 2017 English-Latvian,2018-10,22.89,100.0,22.89,1.0,22.89,0.33,BLEU
50,1,Data-to-Text Generation,SR11Deep,2018-10,0.666,100.0,0.666,1.0,0.666,0.01,BLEU
51,1,Data-to-Text Generation,WebNLG,2018-10,0.559,100.0,0.559,1.0,0.559,0.01,BLEU
52,1,Unsupervised Machine Translation,WMT2014 English-German,2019-01,17.0,75.56,17.0,0.76,22.5,0.25,BLEU
53,1,Unsupervised Machine Translation,WMT2014 English-German,2019-02,22.5,100.0,5.5,0.24,22.5,0.33,BLEU
54,1,Unsupervised Machine Translation,WMT2014 German-English,2019-01,20.4,75.56,20.4,0.76,27.0,0.3,BLEU
55,1,Unsupervised Machine Translation,WMT2014 German-English,2019-02,27.0,100.0,6.6,0.24,27.0,0.39,BLEU
56,1,Unsupervised Machine Translation,WMT2016 English-Romanian,2019-01,33.3,94.6,33.3,0.95,35.2,0.49,BLEU
57,1,Unsupervised Machine Translation,WMT2016 English-Romanian,2019-05,35.2,100.0,1.9,0.05,35.2,0.51,BLEU
58,1,Unsupervised Machine Translation,WMT2016 English--Romanian,2019-01,33.3,100.0,33.3,1.0,33.3,0.49,BLEU
59,1,Unsupervised Machine Translation,WMT2016 Romanian-English,2019-01,31.8,96.07,31.8,0.96,33.1,0.46,BLEU
60,1,Unsupervised Machine Translation,WMT2016 Romanian-English,2019-05,33.1,100.0,1.3,0.04,33.1,0.48,BLEU
61,1,Question Answering,JD Product Question Answer,2019-01,2.0189,100.0,2.0189,1.0,2.0189,0.03,BLEU
62,1,Machine Translation,WMT2019 Finnish-English,2019-06,34.1,100.0,34.1,1.0,34.1,0.5,BLEU
63,1,Machine Translation,WMT2017 Finnish-English,2019-06,35.5,100.0,35.5,1.0,35.5,0.52,BLEU
64,1,Machine Translation,WMT2016 Finnish-English,2019-06,32.4,100.0,32.4,1.0,32.4,0.47,BLEU
65,1,Data-to-Text Generation,WebNLG Full,2019-08,51.68,97.69,51.68,0.98,52.9,0.75,BLEU
66,1,Data-to-Text Generation,WebNLG Full,2020-04,52.9,100.0,1.2,0.02,52.9,0.77,BLEU
67,1,Data-to-Text Generation,LDC2017T10,2019-09,28.26,74.96,28.26,0.75,37.7,0.41,BLEU
68,1,Data-to-Text Generation,LDC2017T10,2020-04,37.7,100.0,9.4,0.25,37.7,0.55,BLEU
69,1,Data-to-Text Generation,ViGGO,2019-10,52.1,97.2,52.1,0.97,53.6,0.76,BLEU
70,1,Data-to-Text Generation,ViGGO,2020-04,53.6,100.0,1.5,0.03,53.6,0.78,BLEU
71,1,Data-to-Text Generation,Cleaned E2E NLG Challenge,2019-11,40.73,93.42,40.73,0.93,43.6,0.59,BLEU
72,1,Data-to-Text Generation,Cleaned E2E NLG Challenge,2020-04,43.6,100.0,2.9,0.07,43.6,0.64,BLEU
73,1,Machine Translation,IWSLT2015 Chinese-English,2019-11,19.84,100.0,19.84,1.0,19.84,0.29,BLEU
0,1,Entity Disambiguation,TAC2010,2016-01,85.2,97.15,85.2,0.97,87.7,0.88,Micro\\-F1
1,1,Entity Disambiguation,TAC2010,2017-05,87.7,100.0,2.5,0.03,87.7,0.91,Micro\\-F1
2,1,Entity Disambiguation,AIDA-CoNLL,2016-01,93.1,98.0,93.1,0.98,95.0,0.97,Micro\\-F1
3,1,Entity Disambiguation,AIDA-CoNLL,2017-05,94.7,99.68,1.6,0.02,95.0,0.98,Micro\\-F1
4,1,Entity Disambiguation,AIDA-CoNLL,2019-09,95.0,100.0,0.3,0.0,95.0,0.99,Micro\\-F1
5,1,Entity Disambiguation,ACE2004,2017-04,88.5,96.3,88.5,0.96,91.9,0.92,Micro\\-F1
6,1,Entity Disambiguation,ACE2004,2019-09,91.9,100.0,3.4,0.04,91.9,0.95,Micro\\-F1
7,1,Entity Disambiguation,MSNBC,2017-04,93.7,97.3,93.7,0.97,96.3,0.97,Micro\\-F1
8,1,Entity Disambiguation,MSNBC,2019-09,96.3,100.0,2.6,0.03,96.3,1.0,Micro\\-F1
9,1,Entity Disambiguation,AQUAINT,2017-04,88.5,94.45,88.5,0.94,93.7,0.92,Micro\\-F1
10,1,Entity Disambiguation,AQUAINT,2019-09,93.7,100.0,5.2,0.06,93.7,0.97,Micro\\-F1
11,1,Entity Disambiguation,WNED-CWEB,2017-04,77.9,98.73,77.9,0.99,78.9,0.81,Micro\\-F1
12,1,Entity Disambiguation,WNED-CWEB,2019-09,78.9,100.0,1.0,0.01,78.9,0.82,Micro\\-F1
13,1,Entity Disambiguation,WNED-WIKI,2017-04,77.5,86.98,77.5,0.87,89.1,0.8,Micro\\-F1
14,1,Entity Disambiguation,WNED-WIKI,2019-09,89.1,100.0,11.6,0.13,89.1,0.93,Micro\\-F1
15,1,Entity Linking,OKE-2015,2018-08,66.9,100.0,66.9,1.0,66.9,0.69,Micro\\-F1
16,1,Entity Linking,OKE-2016,2018-08,58.4,100.0,58.4,1.0,58.4,0.61,Micro\\-F1
17,1,Entity Linking,MSNBC,2018-08,72.4,100.0,72.4,1.0,72.4,0.75,Micro\\-F1
18,1,Entity Linking,N3-Reuters-128,2018-08,54.6,100.0,54.6,1.0,54.6,0.57,Micro\\-F1
19,1,Entity Linking,Derczynski,2018-08,42.3,100.0,42.3,1.0,42.3,0.44,Micro\\-F1
20,1,Emotion Recognition in Conversation,EC,2019-03,0.7709,99.28,0.7709,0.99,0.7765,0.01,Micro\\-F1
21,1,Emotion Recognition in Conversation,EC,2019-04,0.7765,100.0,0.0,0.0,0.7765,0.01,Micro\\-F1
22,1,Multi-Label Text Classification,RCV1-v2,2020-02,88.5,100.0,88.5,1.0,88.5,0.92,Micro\\-F1
23,1,Multi-Label Text Classification,Reuters-21578,2020-02,89.9,100.0,89.9,1.0,89.9,0.93,Micro\\-F1
24,1,Multi-Label Text Classification,Slashdot,2020-02,56.8,100.0,56.8,1.0,56.8,0.59,Micro\\-F1
0,1,Language Modelling,Text8,2016-02,1.63,100.0,1.63,1.0,1.63,1.0,Bit\\ per\\ Character\\ \\(BPC\\)
1,1,Language Modelling,Hutter Prize,2016-07,1.27,96.95,1.27,0.97,1.31,0.78,Bit\\ per\\ Character\\ \\(BPC\\)
2,1,Language Modelling,Hutter Prize,2016-07,1.31,100.0,0.0,0.0,1.31,0.8,Bit\\ per\\ Character\\ \\(BPC\\)
3,1,Language Modelling,enwiki8,2016-07,1.27,94.78,1.27,0.95,1.34,0.78,Bit\\ per\\ Character\\ \\(BPC\\)
4,1,Language Modelling,enwiki8,2016-09,1.32,98.51,0.1,0.07,1.34,0.81,Bit\\ per\\ Character\\ \\(BPC\\)
5,1,Language Modelling,enwiki8,2016-09,1.34,100.0,0.0,0.0,1.34,0.82,Bit\\ per\\ Character\\ \\(BPC\\)
0,1,Question Answering,Children's Book Test,2016-03,68.9,73.85,68.9,0.74,93.3,0.74,Accuracy\\-CN
1,1,Question Answering,Children's Book Test,2016-06,71.9,77.06,3.0,0.03,93.3,0.77,Accuracy\\-CN
2,1,Question Answering,Children's Book Test,2019-02,93.3,100.0,21.4,0.23,93.3,1.0,Accuracy\\-CN
0,1,Question Answering,Children's Book Test,2016-03,70.6,79.28,70.6,0.79,89.05,0.79,Accuracy\\-NE
1,1,Question Answering,Children's Book Test,2016-03,71.0,79.73,0.4,0.0,89.05,0.8,Accuracy\\-NE
2,1,Question Answering,Children's Book Test,2016-06,73.2,82.2,2.2,0.02,89.05,0.82,Accuracy\\-NE
3,1,Question Answering,Children's Book Test,2016-06,74.9,84.11,1.7,0.02,89.05,0.84,Accuracy\\-NE
4,1,Question Answering,Children's Book Test,2019-02,89.05,100.0,14.1,0.16,89.05,1.0,Accuracy\\-NE
0,1,Open-Domain Question Answering,SearchQA,2016-03,41.3,66.4,41.3,0.66,62.2,0.66,Unigram\\ Acc
1,1,Open-Domain Question Answering,SearchQA,2018-01,46.8,75.24,5.5,0.09,62.2,0.75,Unigram\\ Acc
2,1,Open-Domain Question Answering,SearchQA,2018-10,49.4,79.42,2.6,0.04,62.2,0.79,Unigram\\ Acc
3,1,Open-Domain Question Answering,SearchQA,2018-11,62.2,100.0,12.8,0.21,62.2,1.0,Unigram\\ Acc
0,1,Open-Domain Question Answering,SearchQA,2016-03,22.8,32.2,22.8,0.32,70.8,0.32,N\\-gram\\ F1
1,1,Open-Domain Question Answering,SearchQA,2018-01,56.6,79.94,33.8,0.48,70.8,0.8,N\\-gram\\ F1
2,1,Open-Domain Question Answering,SearchQA,2018-10,59.5,84.04,2.9,0.04,70.8,0.84,N\\-gram\\ F1
3,1,Open-Domain Question Answering,SearchQA,2018-11,70.8,100.0,11.3,0.16,70.8,1.0,N\\-gram\\ F1
0,1,Table-to-Text Generation,WikiBio,2016-03,25.8,61.94,25.8,0.62,41.65,0.53,ROUGE
1,1,Table-to-Text Generation,WikiBio,2017-11,41.21,98.94,15.4,0.37,41.65,0.84,ROUGE
2,1,Table-to-Text Generation,WikiBio,2017-11,41.65,100.0,0.4,0.01,41.65,0.85,ROUGE
3,1,Table-to-Text Generation,Wikipedia Person and Animal Dataset,2018-09,23.4,100.0,23.4,1.0,23.4,0.48,ROUGE
4,1,KB-to-Language Generation,Wikipedia Person and Animal Dataset,2018-09,42.0,100.0,42,1.0,42,0.86,ROUGE
5,1,Image Captioning,COCO,2019-05,49.0,100.0,49,1.0,49,1.0,ROUGE
0,1,Language Modelling,Text8,2016-03,16000000.0,5.78,16000000,0.06,277000000,0.0,Number\\ of\\ params
1,1,Language Modelling,Text8,2016-07,46000000.0,16.61,30000000,0.11,277000000,0.01,Number\\ of\\ params
2,1,Language Modelling,Text8,2018-08,235000000.0,84.84,189000000,0.68,277000000,0.03,Number\\ of\\ params
3,1,Language Modelling,Text8,2019-01,277000000.0,100.0,42000000,0.15,277000000,0.03,Number\\ of\\ params
4,1,Language Modelling,enwiki8,2016-07,46000000.0,2.98,46000000,0.03,1542000000,0.01,Number\\ of\\ params
5,1,Language Modelling,enwiki8,2017-05,47000000.0,3.05,1000000,0.0,1542000000,0.01,Number\\ of\\ params
6,1,Language Modelling,enwiki8,2018-04,95000000.0,6.16,48000000,0.03,1542000000,0.01,Number\\ of\\ params
7,1,Language Modelling,enwiki8,2018-08,235000000.0,15.24,140000000,0.09,1542000000,0.03,Number\\ of\\ params
8,1,Language Modelling,enwiki8,2019-01,277000000.0,17.96,42000000,0.03,1542000000,0.03,Number\\ of\\ params
9,1,Language Modelling,enwiki8,2019-02,1542000000.0,100.0,1265000000,0.82,1542000000,0.19,Number\\ of\\ params
10,1,Language Modelling,Hutter Prize,2016-07,46000000.0,16.61,46000000,0.17,277000000,0.01,Number\\ of\\ params
11,1,Language Modelling,Hutter Prize,2017-05,47000000.0,16.97,1000000,0.0,277000000,0.01,Number\\ of\\ params
12,1,Language Modelling,Hutter Prize,2018-08,235000000.0,84.84,188000000,0.68,277000000,0.03,Number\\ of\\ params
13,1,Language Modelling,Hutter Prize,2019-01,277000000.0,100.0,42000000,0.15,277000000,0.03,Number\\ of\\ params
14,1,Language Modelling,WikiText-2,2017-08,33000000.0,2.14,33000000,0.02,1542000000,0.0,Number\\ of\\ params
15,1,Language Modelling,WikiText-2,2017-10,34000000.0,2.2,1000000,0.0,1542000000,0.0,Number\\ of\\ params
16,1,Language Modelling,WikiText-2,2017-11,35000000.0,2.27,1000000,0.0,1542000000,0.0,Number\\ of\\ params
17,1,Language Modelling,WikiText-2,2018-08,37000000.0,2.4,2000000,0.0,1542000000,0.0,Number\\ of\\ params
18,1,Language Modelling,WikiText-2,2018-08,185000000.0,12.0,148000000,0.1,1542000000,0.02,Number\\ of\\ params
19,1,Language Modelling,WikiText-2,2019-02,1542000000.0,100.0,1357000000,0.88,1542000000,0.19,Number\\ of\\ params
20,1,Language Modelling,WikiText-103,2018-03,151000000.0,1.82,151000000,0.02,8300000000,0.02,Number\\ of\\ params
21,1,Language Modelling,WikiText-103,2018-09,247000000.0,2.98,96000000,0.01,8300000000,0.03,Number\\ of\\ params
22,1,Language Modelling,WikiText-103,2019-01,257000000.0,3.1,10000000,0.0,8300000000,0.03,Number\\ of\\ params
23,1,Language Modelling,WikiText-103,2019-02,774000000.0,9.33,517000000,0.06,8300000000,0.09,Number\\ of\\ params
24,1,Language Modelling,WikiText-103,2019-02,1542000000.0,18.58,768000000,0.09,8300000000,0.19,Number\\ of\\ params
25,1,Language Modelling,WikiText-103,2019-09,8300000000.0,100.0,6758000000,0.81,8300000000,1.0,Number\\ of\\ params
0,1,Part-Of-Speech Tagging,UD,2016-04,96.4,99.5,96.4,1.0,96.88,1.0,Avg\\ accuracy
1,1,Part-Of-Speech Tagging,UD,2017-11,96.73,99.85,0.3,0.0,96.88,1.0,Avg\\ accuracy
2,1,Part-Of-Speech Tagging,UD,2019-08,96.88,100.0,0.1,0.0,96.88,1.0,Avg\\ accuracy
0,1,Chinese Word Segmentation,MSR,2019-01,98.2,100.0,98.2,1.0,98.2,1.0,Precision
1,1,Chinese Word Segmentation,AS,2019-01,96.6,100.0,96.6,1.0,96.6,0.98,Precision
2,1,Chinese Word Segmentation,PKU,2019-01,97.1,100.0,97.1,1.0,97.1,0.99,Precision
3,1,Chinese Word Segmentation,CITYU,2019-01,97.9,100.0,97.9,1.0,97.9,1.0,Precision
4,1,Chinese Named Entity Recognition,OntoNotes,2019-01,81.87,100.0,81.87,1.0,81.87,0.83,Precision
5,1,Chinese Named Entity Recognition,Weibo NER,2019-01,67.68,100.0,67.68,1.0,67.68,0.69,Precision
6,1,Chinese Named Entity Recognition,Resume NER,2019-01,96.62,100.0,96.62,1.0,96.62,0.98,Precision
7,1,Chinese Named Entity Recognition,MSRA,2019-01,95.57,100.0,95.57,1.0,95.57,0.97,Precision
8,1,Grammatical Error Correction,CoNLL-2014 Shared Task,2019-03,71.57,100.0,71.57,1.0,71.57,0.73,Precision
9,1,Entity Typing,Open Entity,2019-05,78.42,100.0,78.42,1.0,78.42,0.8,Precision
10,1,Relation Extraction,FewRel,2019-05,88.49,100.0,88.49,1.0,88.49,0.9,Precision
11,1,Relation Extraction,TACRED,2019-05,69.97,98.83,69.97,0.99,70.8,0.71,Precision
12,1,Relation Extraction,TACRED,2019-07,70.8,100.0,0.8,0.01,70.8,0.72,Precision
13,1,Named Entity Recognition,Long-tail emerging entities,2019-08,58.28,100.0,58.28,1.0,58.28,0.59,Precision
14,1,Named Entity Recognition,French Treebank,2019-11,88.35,100.0,88.35,1.0,88.35,0.9,Precision
15,1,Text Classification,20NEWS,2019-11,86.2,100.0,86.2,1.0,86.2,0.88,Precision
16,1,Named Entity Recognition,SoSciSoCi,2020-03,0.83,100.0,0.83,1.0,0.83,0.01,Precision
0,1,Chinese Word Segmentation,MSR,2019-01,98.3,100.0,98.3,1.0,98.3,1.0,Recall
1,1,Chinese Word Segmentation,AS,2019-01,96.8,100.0,96.8,1.0,96.8,0.98,Recall
2,1,Chinese Word Segmentation,PKU,2019-01,96.4,100.0,96.4,1.0,96.4,0.98,Recall
3,1,Chinese Word Segmentation,CITYU,2019-01,98.0,100.0,98,1.0,98,1.0,Recall
4,1,Chinese Named Entity Recognition,MSRA,2019-01,95.51,100.0,95.51,1.0,95.51,0.97,Recall
5,1,Chinese Named Entity Recognition,OntoNotes,2019-01,81.4,100.0,81.4,1.0,81.4,0.83,Recall
6,1,Chinese Named Entity Recognition,Weibo NER,2019-01,67.71,100.0,67.71,1.0,67.71,0.69,Recall
7,1,Chinese Named Entity Recognition,Resume NER,2019-01,96.48,100.0,96.48,1.0,96.48,0.98,Recall
8,1,Grammatical Error Correction,CoNLL-2014 Shared Task,2019-03,38.65,100.0,38.65,1.0,38.65,0.39,Recall
9,1,Relation Extraction,FewRel,2019-05,88.44,100.0,88.44,1.0,88.44,0.9,Recall
10,1,Relation Extraction,TACRED,2019-05,66.08,93.2,66.08,0.93,70.9,0.67,Recall
11,1,Relation Extraction,TACRED,2019-07,70.9,100.0,4.8,0.07,70.9,0.72,Recall
12,1,Entity Typing,Open Entity,2019-05,72.9,100.0,72.9,1.0,72.9,0.74,Recall
13,1,Named Entity Recognition,Long-tail emerging entities,2019-08,33.92,100.0,33.92,1.0,33.92,0.35,Recall
14,1,Named Entity Recognition,French Treebank,2019-11,87.46,100.0,87.46,1.0,87.46,0.89,Recall
15,1,Text Classification,20NEWS,2019-11,86.18,100.0,86.18,1.0,86.18,0.88,Recall
16,1,Named Entity Recognition,SoSciSoCi,2020-03,0.82,100.0,0.82,1.0,0.82,0.01,Recall
0,1,Open-Domain Question Answering,Quasar,2016-06,26.4,62.41,26.4,0.62,42.3,0.62,EM\\ \\(Quasar\\-T\\)
1,1,Open-Domain Question Answering,Quasar,2017-11,42.3,100.0,15.9,0.38,42.3,1.0,EM\\ \\(Quasar\\-T\\)
0,1,Open-Domain Question Answering,Quasar,2016-06,26.4,53.23,26.4,0.53,49.6,0.53,F1\\ \\(Quasar\\-T\\)
1,1,Open-Domain Question Answering,Quasar,2016-11,28.5,57.46,2.1,0.04,49.6,0.57,F1\\ \\(Quasar\\-T\\)
2,1,Open-Domain Question Answering,Quasar,2017-11,49.6,100.0,21.1,0.43,49.6,1.0,F1\\ \\(Quasar\\-T\\)
0,1,Dialog State Tracking,Wizard-of-Oz,2016-06,84.4,94.94,84.4,0.95,88.9,0.95,Joint
1,1,Dialog State Tracking,Wizard-of-Oz,2018-05,88.1,99.1,3.7,0.04,88.9,0.99,Joint
2,1,Dialog State Tracking,Wizard-of-Oz,2018-10,88.9,100.0,0.8,0.01,88.9,1.0,Joint
3,1,Dialog State Tracking,Second dialogue state tracking challenge,2016-06,73.4,97.22,73.4,0.97,75.5,0.83,Joint
4,1,Dialog State Tracking,Second dialogue state tracking challenge,2018-05,74.5,98.68,1.1,0.01,75.5,0.84,Joint
5,1,Dialog State Tracking,Second dialogue state tracking challenge,2018-10,75.5,100.0,1.0,0.01,75.5,0.85,Joint
0,1,Dialog State Tracking,Second dialogue state tracking challenge,2016-06,90.0,100.0,90,1.0,90,1.0,Area
0,1,Dialog State Tracking,Second dialogue state tracking challenge,2016-06,84.0,100.0,84,1.0,84,1.0,Food
0,1,Dialog State Tracking,Second dialogue state tracking challenge,2016-06,94.0,100.0,94,1.0,94,1.0,Price
0,1,Dialog State Tracking,Wizard-of-Oz,2016-06,96.5,99.38,96.5,0.99,97.1,0.99,Request
1,1,Dialog State Tracking,Wizard-of-Oz,2018-05,97.1,100.0,0.6,0.01,97.1,1.0,Request
2,1,Dialog State Tracking,Second dialogue state tracking challenge,2016-06,96.5,98.97,96.5,0.99,97.5,0.99,Request
3,1,Dialog State Tracking,Second dialogue state tracking challenge,2018-05,97.5,100.0,1.0,0.01,97.5,1.0,Request
0,1,Grammatical Error Detection,CoNLL-2014 A2,2016-07,44.0,97.56,44.0,0.98,45.1,0.72,F0\\.5
1,1,Grammatical Error Detection,CoNLL-2014 A2,2017-07,45.1,100.0,1.1,0.02,45.1,0.74,F0\\.5
2,1,Grammatical Error Detection,FCE,2016-07,41.1,78.93,41.1,0.79,52.07,0.67,F0\\.5
3,1,Grammatical Error Detection,FCE,2016-11,41.88,80.43,0.8,0.02,52.07,0.68,F0\\.5
4,1,Grammatical Error Detection,FCE,2017-04,48.48,93.11,6.6,0.13,52.07,0.79,F0\\.5
5,1,Grammatical Error Detection,FCE,2017-07,49.11,94.32,0.6,0.01,52.07,0.8,F0\\.5
